TeamId,OpponentId,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveRebounds,ThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
1610612758,1610612757,0,20,45,11,34,20,7,0.35,27,20,0.741,90,43,0.478,26,13,5,24
1610612754,1610612739,1,15,45,11,34,23,9,0.391,24,22,0.917,86,41,0.477,29,10,2,16
1610612750,1610612741,1,12,54,13,41,10,3,0.3,32,24,0.75,89,43,0.483,30,5,5,19
1610612757,1610612744,1,15,34,9,25,12,3,0.25,24,22,0.917,84,44,0.524,31,12,4,24
1610612738,1610612752,1,12,37,4,33,19,10,0.526,24,19,0.792,73,42,0.575,20,14,2,22
1610612750,1610612737,1,10,42,19,23,9,7,0.778,27,20,0.741,88,43,0.489,30,3,11,16
1610612742,1610612761,1,10,36,8,28,13,6,0.462,30,25,0.833,74,41,0.554,23,12,5,16
1610612756,1610612742,1,12,44,10,34,15,7,0.467,22,15,0.682,88,45,0.511,30,15,9,20
1610612749,1610612746,1,13,41,10,31,13,4,0.308,22,20,0.909,83,44,0.53,24,7,6,22
1610612757,1610612742,1,15,48,13,35,15,7,0.467,25,17,0.68,81,44,0.543,29,5,1,18
1610612755,1610612761,1,11,38,12,26,10,4,0.4,27,20,0.741,78,44,0.564,25,10,9,21
1610612759,1610612742,1,13,43,13,30,23,9,0.391,20,11,0.55,87,46,0.529,24,3,5,26
1610612749,1610612756,0,7,32,7,25,25,9,0.36,30,25,0.833,84,39,0.464,25,6,4,21
1610612742,1610612750,1,5,44,15,29,19,8,0.421,23,16,0.696,91,44,0.484,25,6,7,15
1610612757,1610612737,1,17,57,18,39,12,4,0.333,36,28,0.778,97,40,0.412,22,10,3,28
1610612746,1610612758,1,19,51,15,36,12,6,0.5,46,38,0.826,76,34,0.447,21,7,4,16
1610612755,1610612752,0,15,43,12,31,12,5,0.417,33,27,0.818,76,40,0.526,24,8,1,16
1610612753,1610612764,1,15,38,9,29,20,10,0.5,30,22,0.733,76,40,0.526,31,7,3,30
1610612747,1610612743,1,19,42,7,35,11,7,0.636,16,15,0.938,77,45,0.584,36,5,3,24
1610612754,1610612737,1,10,45,13,32,12,5,0.417,38,29,0.763,79,39,0.494,30,9,2,22
1610612741,1610612739,1,15,35,11,24,7,3,0.429,34,25,0.735,74,42,0.568,20,11,2,28
1610612747,1610612763,1,19,52,17,35,9,5,0.556,23,17,0.739,97,45,0.464,20,15,3,23
1610612753,1610612747,1,10,43,13,30,19,10,0.526,35,28,0.8,81,37,0.457,18,5,2,20
1610612749,1610612739,1,11,45,13,32,19,8,0.421,32,26,0.813,82,39,0.476,23,8,9,17
1610612757,1610612746,1,23,47,17,30,6,4,0.667,28,24,0.857,77,42,0.545,26,10,3,26
1610612738,1610612762,1,18,34,10,24,29,10,0.345,23,20,0.87,85,41,0.482,28,19,5,28
1610612744,1610612747,0,13,49,15,34,25,9,0.36,28,20,0.714,90,41,0.456,19,7,10,25
1610612765,1610612741,1,14,40,9,31,28,8,0.286,47,39,0.83,75,32,0.427,22,10,3,19
1610612763,1610612746,1,14,46,16,30,14,7,0.5,34,28,0.824,89,38,0.427,27,11,3,23
1610612756,1610612750,1,9,49,16,33,16,4,0.25,20,19,0.95,94,44,0.468,30,5,7,17
1610612748,1610612750,1,18,37,7,30,10,5,0.5,20,14,0.7,74,46,0.622,30,11,9,22
1610612749,1610612752,0,8,35,10,25,21,7,0.333,23,20,0.87,87,42,0.483,20,2,0,28
1610612750,1610612757,1,12,41,15,26,17,10,0.588,17,15,0.882,85,43,0.506,27,7,4,14
1610612746,1610612761,1,17,40,13,27,16,8,0.5,28,21,0.75,81,41,0.506,20,8,2,26
1610612765,1610612747,1,11,35,8,27,20,7,0.35,34,26,0.765,75,39,0.52,17,11,4,18
1610612759,1610612750,1,14,42,12,30,18,8,0.444,23,19,0.826,82,42,0.512,29,7,4,21
1610612737,1610612749,1,11,35,5,30,17,9,0.529,17,14,0.824,79,44,0.557,35,7,3,23
1610612762,1610612753,1,17,39,9,30,10,4,0.4,37,31,0.838,71,38,0.535,24,8,3,22
1610612753,1610612743,1,17,43,13,30,24,10,0.417,34,23,0.676,83,39,0.47,22,10,5,24
1610612752,1610612753,1,18,39,10,29,16,7,0.438,30,26,0.867,74,39,0.527,16,8,3,21
1610612753,1610612749,1,13,57,15,42,24,9,0.375,26,18,0.692,93,42,0.452,14,7,3,22
1610612737,1610612739,1,20,37,12,25,9,4,0.444,32,29,0.906,76,39,0.513,24,8,7,24
1610612738,1610612763,1,11,44,13,31,22,12,0.545,24,13,0.542,81,43,0.531,15,5,4,17
1610612740,1610612746,1,15,38,18,20,19,7,0.368,33,28,0.848,85,38,0.447,24,7,8,20
1610612755,1610612763,1,21,49,8,41,10,5,0.5,22,16,0.727,82,45,0.549,32,7,7,17
1610612744,1610612752,1,17,62,32,30,13,6,0.462,28,23,0.821,98,41,0.418,20,6,14,15
1610612741,1610612755,0,21,50,14,36,17,5,0.294,31,22,0.71,83,42,0.506,29,3,12,28
1610612757,1610612759,0,9,38,13,25,17,4,0.235,27,21,0.778,98,43,0.439,26,11,5,31
1610612751,1610612755,1,10,37,3,34,18,9,0.5,28,26,0.929,69,38,0.551,27,5,3,29
1610612741,1610612756,0,15,49,15,34,19,8,0.421,24,19,0.792,93,42,0.452,24,7,9,28
1610612756,1610612742,1,10,40,8,32,19,10,0.526,29,25,0.862,81,38,0.469,21,6,2,27
1610612746,1610612763,0,14,40,16,24,20,7,0.35,33,28,0.848,85,38,0.447,16,7,5,24
1610612744,1610612757,0,18,40,12,28,16,8,0.5,19,17,0.895,84,43,0.512,21,7,3,18
1610612765,1610612739,1,14,46,9,37,24,13,0.542,30,28,0.933,83,35,0.422,24,5,8,25
1610612744,1610612740,1,12,47,15,32,3,1,0.333,35,28,0.8,82,41,0.5,19,8,9,23
1610612760,1610612739,1,15,55,17,38,11,4,0.364,25,17,0.68,88,45,0.511,28,10,6,22
1610612739,1610612743,1,26,49,15,34,14,5,0.357,27,20,0.741,75,43,0.573,26,6,13,24
1610612753,1610612744,1,9,48,14,34,14,6,0.429,35,25,0.714,89,40,0.449,23,14,5,28
1610612759,1610612742,1,17,50,12,38,27,8,0.296,26,21,0.808,84,41,0.488,23,7,6,15
1610612739,1610612741,1,18,56,22,34,9,3,0.333,35,26,0.743,89,41,0.461,20,6,6,23
1610612760,1610612754,0,13,43,8,35,12,6,0.5,26,17,0.654,87,44,0.506,26,8,3,21
1610612747,1610612749,1,13,53,17,36,14,5,0.357,28,18,0.643,87,44,0.506,34,8,3,22
1610612758,1610612741,1,19,54,18,36,23,8,0.348,26,21,0.808,84,41,0.488,27,7,10,22
1610612741,1610612763,1,11,45,17,28,7,3,0.429,27,22,0.815,89,43,0.483,28,8,4,27
1610612760,1610612758,1,17,40,7,33,9,1,0.111,23,18,0.783,84,46,0.548,34,14,2,23
1610612745,1610612744,1,9,40,16,24,19,6,0.316,35,25,0.714,88,40,0.455,20,7,6,23
1610612750,1610612753,1,14,52,14,38,10,7,0.7,37,28,0.757,88,38,0.432,26,6,4,34
1610612765,1610612763,1,19,57,21,36,13,7,0.538,27,21,0.778,95,41,0.432,18,10,4,23
1610612747,1610612763,1,14,40,10,30,11,4,0.364,15,12,0.8,88,47,0.534,31,12,8,18
1610612751,1610612745,1,10,58,21,37,22,10,0.455,20,16,0.8,92,42,0.457,27,6,6,20
1610612755,1610612737,1,17,43,11,32,3,0,0.0,15,14,0.933,87,48,0.552,27,13,3,16
1610612738,1610612739,1,11,42,15,27,27,14,0.519,26,16,0.615,86,40,0.465,24,11,4,15
