TeamId,OpponentId,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveRebounds,ThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
1610612766,1610612765,0,13,29,8,21,18,8,0.444,20,9,0.45,78,42,0.538,29,4,5,16
1610612739,1610612749,0,15,38,8,30,17,7,0.412,24,20,0.833,77,37,0.481,19,6,6,18
1610612763,1610612758,1,9,42,11,31,8,1,0.125,35,24,0.686,84,38,0.452,21,8,11,17
1610612740,1610612745,1,11,38,11,27,10,5,0.5,26,22,0.846,81,37,0.457,20,13,2,19
1610612760,1610612743,1,12,50,8,42,18,4,0.222,35,27,0.771,79,35,0.443,16,7,5,26
1610612745,1610612758,0,14,43,13,30,25,7,0.28,21,14,0.667,94,40,0.426,24,8,7,15
1610612738,1610612765,1,21,37,4,33,11,7,0.636,17,12,0.706,64,41,0.641,30,7,3,12
1610612741,1610612765,1,16,32,7,25,19,6,0.316,26,19,0.731,74,38,0.514,28,14,4,16
1610612765,1610612754,0,18,42,14,28,8,1,0.125,20,16,0.8,83,42,0.506,20,11,4,22
1610612742,1610612744,1,16,51,11,40,33,12,0.364,25,21,0.84,79,34,0.43,24,10,3,22
1610612755,1610612757,0,10,37,10,27,17,8,0.471,15,13,0.867,80,40,0.5,25,9,1,22
1610612742,1610612757,0,15,33,6,27,21,9,0.429,13,12,0.923,67,40,0.597,30,5,4,17
1610612765,1610612743,0,13,33,8,25,16,6,0.375,7,7,1.0,88,44,0.5,24,7,1,20
1610612764,1610612746,0,12,38,10,28,16,3,0.188,29,24,0.828,89,37,0.416,16,7,2,27
1610612762,1610612750,0,20,35,8,27,15,10,0.667,27,17,0.63,74,37,0.5,25,7,8,21
1610612750,1610612754,1,15,66,16,50,18,5,0.278,35,26,0.743,91,35,0.385,16,7,5,27
1610612741,1610612766,1,10,41,12,29,23,11,0.478,19,14,0.737,75,38,0.507,25,5,10,16
1610612747,1610612737,1,10,43,13,30,12,5,0.417,21,18,0.857,79,39,0.494,27,7,4,15
1610612758,1610612745,0,16,42,18,24,6,2,0.333,11,9,0.818,95,45,0.474,21,8,6,16
1610612760,1610612763,0,12,34,8,26,18,6,0.333,18,11,0.611,81,42,0.519,21,4,8,23
